time,boiler,fridge,freezer,mw,waterkettle,coffee,lamp,lamp,lmap,lmap,lamp,total
12099,2,0,158,0,0,4,0,0,,0,0,166
12100,2,0,160,2,0,2,0,0,,0,0,166
12101,2,0,160,0,0,2,0,0,,0,0,162
12102,2,0,158,0,0,4,0,0,,0,0,164
12103,2,0,158,2,0,4,0,0,,0,0,168
12104,2,0,160,0,0,4,0,0,,0,0,166
12105,2,0,158,0,0,4,0,0,,0,0,166
12106,2,0,158,2,0,4,0,0,,0,0,164
12107,2,0,158,2,0,399,0,0,,0,0,563
12108,2,0,160,2,0,2,0,0,,0,0,164
12109,2,0,158,0,0,2,0,0,,0,0,162
12110,0,0,158,2,0,2,0,0,,0,0,162
12111,2,0,158,2,0,2,0,0,,0,2,166
12112,2,0,160,0,0,4,0,0,,0,0,166
12113,2,0,158,2,0,296,0,0,,0,0,456
12114,15,0,158,0,0,296,0,0,,0,0,471
12115,26,0,158,2,0,4,0,0,,0,0,190
12116,28,0,158,0,0,4,0,0,,0,0,190
12117,2,0,158,2,0,4,0,0,,0,0,166
12118,2,0,158,2,0,2,0,0,,0,0,166
12119,2,0,160,0,0,2,0,0,,0,0,162
12120,2,0,158,2,0,4,2,0,,0,0,168
12121,2,0,158,2,0,2,0,0,,0,0,168
12122,2,2,160,0,0,2,0,0,,0,0,166
12123,2,2,158,2,0,4,0,0,,0,0,164
12124,0,0,158,2,0,4,0,0,,0,0,162
12125,2,0,158,2,0,4,0,0,,0,0,166
12126,2,0,158,0,0,277,0,0,,0,0,439
12127,2,0,158,0,0,4,0,0,,0,0,166
12128,2,0,158,2,0,2,0,0,,0,0,162
12129,2,0,158,2,0,4,0,0,,0,0,166
12130,2,0,158,2,0,4,0,0,,0,0,164
12131,2,0,158,0,0,429,0,0,,0,0,591
12132,2,0,158,2,0,2,0,0,,0,0,164
12133,2,0,158,0,0,4,0,0,,0,0,164
12134,2,0,158,2,0,2,0,0,,0,0,164
12135,2,0,158,2,0,4,0,0,,0,0,166
12136,2,0,158,0,0,4,0,0,,0,0,166
12137,2,0,158,2,0,2,0,0,,0,0,162
12138,2,0,158,2,0,4,0,0,,0,0,164
12139,2,0,158,2,0,2,0,0,,0,0,164
12140,2,0,158,0,0,2,2,0,,0,0,166
12141,2,0,158,0,0,4,0,0,,0,0,164
12142,2,0,158,2,0,4,0,0,,0,0,166
12143,2,0,158,2,0,4,0,0,,0,0,164
12144,2,0,158,0,0,269,0,0,,0,0,431
12145,2,0,158,2,0,4,0,0,,0,0,166
12146,2,0,158,0,0,4,0,0,,0,0,164
12147,0,0,158,2,0,2,0,0,,0,0,162
12148,2,0,158,2,0,2,0,0,,0,0,164
12149,2,0,158,0,0,4,0,0,,0,0,164
12150,2,0,158,2,0,2,0,0,,0,0,162
12151,2,0,158,2,0,4,0,0,,0,0,164
12152,2,0,156,0,0,4,0,0,,0,0,162
12153,2,0,156,0,0,446,0,0,,0,2,610
12154,2,0,158,2,0,450,0,0,,0,0,612
12155,2,0,158,0,0,2,0,0,,0,0,162
12156,2,0,158,2,0,4,0,0,,0,0,166
12157,2,0,158,2,0,4,0,0,,0,0,166
12158,2,0,158,0,0,4,0,0,,0,0,166
12159,2,0,158,2,0,4,0,0,,0,0,164
12160,2,0,158,2,0,4,0,0,,0,0,164
12161,2,0,158,2,0,4,2,0,,0,0,168
12162,2,0,158,0,0,2,0,0,,0,2,166
12163,2,0,158,0,0,2,0,0,,0,0,162
12164,2,0,158,2,0,2,0,0,,0,0,160
12165,2,0,156,2,0,2,0,0,,0,0,162
12166,0,0,158,0,0,2,0,0,,0,0,162
12167,2,0,158,0,0,4,0,0,,0,0,166
12168,2,0,158,0,0,4,0,0,,0,0,164
12169,2,0,158,2,0,4,0,0,,0,0,164
12170,2,0,156,2,0,4,0,0,,0,0,164
12171,2,0,156,0,0,2,2,0,,0,2,166
12172,2,0,158,2,0,4,0,0,,0,0,166
12173,2,0,158,2,0,4,0,0,,0,0,166
12174,2,0,158,0,0,2,0,0,,0,0,160
12175,2,0,156,2,0,2,0,0,,0,0,162
12176,2,0,158,2,0,4,0,0,,0,0,164
12177,2,0,156,0,0,4,0,0,,0,0,162
12178,0,0,156,0,0,508,0,0,,0,0,664
12179,2,0,156,2,0,2,0,0,,0,0,162
12180,2,0,158,0,0,4,0,0,,0,0,164
12181,2,0,158,0,0,2,2,0,,0,0,164
12182,2,0,156,0,0,4,0,0,,0,0,164
12183,2,0,158,0,0,2,0,0,,0,0,162
12184,2,0,158,2,0,2,0,0,,0,0,162
12185,2,0,158,0,0,4,0,0,,0,0,164
12186,2,0,156,0,0,2,0,0,,0,0,164
12187,2,0,158,0,0,4,0,0,,0,0,162
12188,2,0,156,2,0,4,0,0,,0,2,164
12189,0,0,156,2,0,4,0,0,,0,0,164
12190,2,0,158,0,0,4,2,0,,0,0,166
12191,2,0,156,0,0,4,0,0,,0,0,162
12192,2,0,156,2,0,4,0,0,,0,0,166
12193,2,0,158,2,0,4,0,0,,0,0,164
12194,2,0,156,0,0,4,0,0,,0,0,164
12195,2,0,156,2,0,2,0,0,,0,0,162
12196,2,0,156,2,0,4,0,0,,0,0,164
12197,2,0,158,2,0,2,0,0,,0,0,162
12198,2,0,156,2,0,4,0,0,,0,0,164
12199,0,0,156,0,0,4,0,0,,0,0,162
12200,2,0,156,2,0,2,0,0,,0,0,160
12201,2,0,156,2,0,2,0,0,,0,0,164
12202,2,0,158,2,0,4,0,0,,0,0,162
12203,2,0,156,0,0,4,0,0,,0,0,162
12204,2,0,156,2,0,2,0,0,,0,0,162
12205,0,0,156,0,0,4,0,0,,0,0,160
12206,2,0,156,0,0,4,0,0,,0,0,162
12207,2,0,156,2,0,4,0,0,,0,0,164
12208,2,0,156,0,0,2,0,0,,0,0,160
12209,2,0,156,0,0,2,0,0,,0,0,162
12210,2,0,156,2,0,2,0,0,,0,2,164
12211,2,0,156,0,0,4,0,0,,0,0,162
12212,2,0,156,2,0,2,0,0,,0,0,164
12213,2,0,158,2,0,4,0,0,,0,0,164
12214,0,0,156,0,0,4,0,0,,0,0,160
12215,2,0,156,2,0,4,0,0,,0,0,166
12216,2,0,158,2,0,4,0,0,,0,0,164
12217,2,0,156,0,0,2,0,0,,0,0,160
12218,2,0,156,2,0,2,0,0,,0,0,162
12219,2,0,158,2,0,2,0,0,,0,2,162
12220,2,0,156,0,0,4,0,0,,0,0,164
12221,2,0,156,0,0,4,2,0,,0,0,168
12222,2,0,158,0,0,2,0,0,,0,0,160
12223,2,0,156,2,0,4,0,0,,0,0,164
12224,2,0,156,2,0,2,0,0,,0,0,162
12225,2,0,156,0,0,2,0,0,,0,0,160
12226,2,0,156,2,0,2,0,0,,0,0,162
12227,0,0,156,2,0,4,0,0,,0,0,164
12228,2,0,158,0,0,2,0,0,,0,0,160
12229,2,0,156,2,0,2,0,0,,0,0,160
12230,2,0,156,2,0,525,0,0,,0,0,685
12231,2,0,156,0,0,2,0,0,,0,0,160
12232,2,0,156,0,0,4,0,0,,0,0,164
12233,2,2,156,2,0,4,0,0,,0,0,164
12234,0,0,158,0,0,173,0,0,,0,0,329
12235,2,0,156,0,0,2,0,0,,0,0,162
12236,2,0,156,0,0,2,0,0,,0,0,162
12237,2,0,156,0,0,4,0,0,,0,0,164
12238,2,0,156,2,0,4,0,0,,0,0,162
12239,2,0,156,2,0,2,0,0,,0,0,164
12240,2,0,158,2,0,4,0,0,,0,0,164
12241,2,0,156,0,0,4,0,0,,0,0,164
12242,2,0,158,2,0,4,0,0,,0,2,168
12243,2,0,158,2,0,2,0,0,,0,0,162
12244,2,0,156,0,0,4,0,0,,0,0,164
12245,2,0,158,2,0,2,0,0,,0,0,164
12246,2,0,158,2,0,4,0,0,,0,0,164
12247,2,0,156,0,0,520,0,0,,0,0,680
12248,2,0,156,2,0,177,0,0,,0,0,337
12249,2,0,156,2,0,4,0,0,,0,0,164
12250,2,0,158,2,0,2,0,0,,0,0,162
12251,2,0,156,2,0,4,2,0,,0,0,166
12252,2,0,158,0,0,4,0,0,,0,0,162
12253,2,0,156,2,0,2,0,0,,0,0,164
12254,2,0,158,0,0,2,0,0,,0,0,162
12255,2,0,158,0,0,4,0,0,,0,0,164
12256,2,0,158,2,0,2,0,0,,0,0,164
12257,2,0,158,0,0,2,0,0,,0,0,162
12258,2,0,158,0,0,4,0,0,,0,0,164
12259,2,0,158,2,0,2,0,0,,0,0,164
12260,2,0,158,0,0,2,0,0,,0,0,164
12261,2,0,158,0,0,4,0,0,,0,0,166
12262,2,0,158,2,0,4,0,0,,0,0,164
12263,2,0,158,2,0,4,0,0,,0,0,164
12264,2,0,158,2,0,4,0,0,,0,0,166
12265,2,0,158,0,0,4,0,0,,0,0,166
12266,2,0,158,0,0,2,0,0,,0,0,162
12267,2,0,158,2,0,2,0,0,,0,0,164
12268,2,0,158,2,0,4,0,0,,0,0,166
12269,2,0,158,0,0,2,0,0,,0,0,160
12270,2,0,156,2,0,4,0,0,,0,0,166
12271,2,0,158,2,0,4,0,0,,0,0,166
12272,2,0,158,0,0,4,0,0,,0,0,164
12273,2,0,156,2,0,4,0,0,,0,0,164
12274,2,0,158,2,0,4,0,0,,0,0,166
12275,2,0,158,2,0,2,0,0,,0,0,162
12276,2,0,158,0,0,2,0,0,,0,0,164
12277,2,0,158,2,0,4,0,0,,0,0,164
12278,0,0,156,0,0,4,0,0,,0,0,162
12279,2,0,158,2,0,4,0,0,,0,0,162
12280,2,0,156,2,0,2,0,0,,0,0,164
12281,2,0,158,0,0,4,0,0,,0,0,166
12282,2,0,158,0,0,2,0,0,,0,0,160
12283,0,0,156,2,0,4,0,0,,0,2,166
12284,2,0,158,2,0,4,0,0,,0,0,166
12285,2,0,158,0,0,4,0,0,,0,0,162
12286,2,0,156,2,0,4,0,0,,0,0,166
12287,2,0,158,2,0,4,0,0,,0,0,164
12288,2,0,156,0,0,4,0,0,,0,0,166
12289,2,0,158,2,0,4,0,0,,0,0,162
12290,2,0,156,2,0,4,0,0,,0,0,164
12291,2,0,158,2,0,4,0,0,,0,0,164
12292,2,0,156,0,0,2,0,0,,0,0,162
12293,2,0,156,0,0,478,0,0,,0,2,642
12294,2,0,158,2,0,2,0,0,,0,0,162
12295,2,0,158,2,0,4,0,0,,0,0,162
12296,2,0,156,2,0,4,0,0,,0,0,166
12297,2,0,158,0,0,4,0,0,,0,0,166
12298,2,0,158,0,0,4,0,0,,0,0,162
12299,2,0,156,2,0,482,0,0,,0,0,644
12300,0,0,158,2,0,4,0,0,,0,0,162
12301,2,0,156,0,0,2,0,0,,0,0,164
12302,2,0,158,2,0,2,0,0,,0,0,162
12303,2,0,156,2,0,4,0,0,,0,0,164
12304,2,0,156,2,0,2,0,0,,0,0,160
12305,2,0,156,2,0,4,0,0,,0,0,164
12306,2,0,156,2,0,4,0,0,,0,0,166
12307,2,0,158,0,0,4,0,0,,0,0,162
12308,2,0,156,2,0,4,0,0,,0,0,164
12309,2,0,156,2,0,4,0,0,,0,0,164
12310,2,0,156,0,0,4,0,0,,0,0,164
12311,2,0,158,2,0,2,0,0,,0,0,160
12312,2,0,156,2,0,4,0,0,,0,0,164
12313,2,0,156,0,0,4,0,0,,0,0,164
12314,2,0,156,0,0,4,0,0,,0,0,164
12315,2,0,156,2,0,4,0,0,,0,0,164
12316,2,0,156,2,0,4,0,0,,0,0,162
12317,2,0,156,2,0,4,0,0,,0,0,164
12318,0,0,156,2,0,4,0,0,,0,0,164
12319,2,2,156,0,0,4,0,0,,0,0,164
12320,2,2,156,2,0,4,0,0,,0,0,164
12321,2,0,156,2,0,2,0,0,,0,0,162
12322,2,0,156,0,0,4,0,0,,0,0,162
12323,2,0,156,2,0,2,2,0,,0,0,164
12324,0,0,156,2,0,2,0,0,,0,0,160
12325,2,0,156,0,0,4,0,0,,0,0,162
12326,2,0,156,2,0,4,0,0,,0,0,164
12327,2,0,156,2,0,4,0,0,,0,0,162
12328,2,0,156,0,0,4,0,0,,0,0,164
12329,2,0,156,2,0,4,0,0,,0,0,164
12330,2,0,156,0,0,4,0,0,,0,0,162
12331,2,0,156,2,0,4,0,0,,0,0,164
12332,2,0,156,2,0,2,0,0,,0,0,162
12333,2,0,156,0,0,4,0,0,,0,0,164
12334,2,0,156,2,0,2,0,0,,0,0,162
12335,2,0,156,2,0,4,0,0,,0,0,162
12336,2,0,156,2,0,2,0,0,,0,0,160
12337,2,0,156,2,0,4,0,0,,0,0,162
12338,2,0,156,0,0,4,0,0,,0,0,164
12339,2,0,156,0,0,4,0,0,,0,0,162
12340,2,0,156,0,0,4,0,0,,0,0,164
12341,2,0,156,2,0,4,0,0,,0,0,162
12342,2,0,156,0,0,188,0,0,,0,0,346
12343,2,0,156,2,0,2,0,0,,0,0,160
12344,2,0,156,0,0,4,0,0,,0,0,162
12345,2,0,154,0,0,4,0,0,,0,0,164
12346,2,0,156,0,0,4,0,0,,0,0,160
12347,2,0,154,2,0,4,0,0,,0,0,164
12348,2,0,156,2,0,4,0,0,,0,0,162
12349,2,0,154,0,0,2,0,0,,0,0,160
12350,2,0,156,2,0,2,0,0,,0,0,160
12351,2,0,154,2,0,4,0,0,,0,0,162
12352,2,0,154,0,0,2,0,0,,0,0,158
12353,2,0,154,2,0,2,0,0,,0,0,158
12354,2,0,154,2,0,2,0,0,,0,0,160
12355,2,0,156,0,0,4,0,0,,0,0,162
12356,2,0,154,0,0,4,0,0,,0,0,160
12357,2,0,154,0,0,4,0,0,,0,0,162
12358,0,0,154,2,0,4,0,0,,0,0,162
12359,2,0,156,0,0,2,0,0,,0,0,160
12360,2,0,156,2,0,269,0,0,,0,0,431
12361,2,0,158,2,0,2,0,0,,0,0,160
12362,2,0,156,0,0,2,0,0,,0,0,160
12363,2,0,156,2,0,2,0,0,,0,0,162
12364,2,0,156,0,0,4,0,0,,0,0,162
12365,2,0,156,0,0,2,0,0,,0,0,162
12366,2,0,156,2,0,2,0,0,,0,0,160
12367,2,0,156,0,0,2,0,0,,0,0,160
12368,2,0,156,2,0,4,0,0,,0,0,164
12369,2,0,156,0,0,4,0,0,,0,0,162
12370,2,0,156,0,0,4,0,0,,0,0,164
12371,2,0,156,2,0,4,0,0,,0,0,162
12372,2,0,156,0,0,2,0,0,,0,0,160
12373,2,0,156,2,0,2,0,0,,0,0,162
12374,2,0,156,0,0,4,0,0,,0,0,164
12375,2,0,156,0,0,2,0,0,,0,0,162
12376,2,0,156,2,0,2,0,0,,0,0,160
12377,2,0,156,2,0,2,0,0,,0,0,158
12378,2,0,154,2,0,2,0,0,,0,0,162
12379,2,0,156,0,0,4,0,0,,0,0,164
12380,2,0,156,0,0,2,2,0,,0,0,162
12381,2,0,156,2,0,2,0,0,,0,2,162
12382,2,0,154,2,0,4,0,0,,0,0,162
12383,2,0,156,0,0,354,0,0,,0,0,512
12384,2,0,154,2,0,4,0,0,,0,0,162
12385,0,0,154,0,0,2,0,0,,0,0,158
12386,2,0,156,2,0,2,0,0,,0,0,162
12387,2,0,156,2,0,2,0,0,,0,0,158
12388,2,0,154,0,0,4,0,0,,0,0,162
12389,2,0,156,2,0,4,0,0,,0,0,162
12390,2,0,154,0,0,2,0,0,,0,0,158
12391,2,0,154,0,0,4,0,0,,0,0,164
12392,2,0,156,2,0,4,0,0,,0,0,160
12393,2,0,154,0,0,4,0,0,,0,0,160
12394,2,0,154,2,0,4,0,0,,0,0,162
12395,2,0,154,0,0,4,0,0,,0,0,162
12396,2,0,154,0,0,4,0,0,,0,0,164
12397,2,0,156,2,0,4,0,0,,0,0,160
12398,2,0,154,2,0,2,0,0,,0,0,162
12399,2,0,156,2,0,4,0,0,,0,0,162
12400,2,0,154,0,0,4,0,0,,0,0,160
12401,2,0,154,2,0,4,0,0,,0,0,162
12402,2,0,154,2,0,4,0,0,,0,0,162
12403,2,0,154,0,0,4,0,0,,0,0,162
12404,2,0,154,2,0,4,0,0,,0,0,162
12405,2,0,154,2,0,414,2,0,,0,0,574
12406,2,0,156,2,0,4,0,0,,0,0,162
12407,2,0,154,2,0,4,0,0,,0,0,162
12408,2,2,154,0,0,2,0,0,,0,0,162
12409,2,2,154,2,0,4,0,0,,0,0,162
12410,2,0,154,0,0,2,0,0,,0,0,160
12411,2,0,154,2,0,2,0,0,,0,0,158
12412,2,0,154,2,0,2,0,0,,0,0,160
12413,2,0,154,2,0,4,0,0,,0,2,161
12414,2,0,151,0,0,4,0,0,,0,0,160
12415,2,0,154,2,0,2,0,0,,0,0,158
12416,2,0,154,2,0,4,0,0,,0,0,162
12417,2,0,154,0,0,4,0,0,,0,0,160
12418,2,0,154,0,0,2,0,0,,0,0,155
12419,2,0,151,2,0,4,0,0,,0,0,159
12420,2,0,151,0,0,4,0,0,,0,0,162
12421,2,0,154,0,0,2,0,0,,0,0,157
12422,2,0,151,2,0,2,0,0,,0,2,157
12423,2,0,151,2,0,2,0,0,,0,0,158
12424,2,0,154,2,0,4,0,0,,0,0,162
12425,2,0,154,0,0,2,0,0,,0,0,155
12426,2,0,151,0,0,4,2,0,,0,0,159
12427,2,0,151,2,0,2,0,0,,0,0,160
12428,2,0,154,0,0,2,0,0,,0,0,157
12429,2,0,151,0,0,2,0,0,,0,0,155
12430,2,0,151,2,0,4,0,0,,0,0,162
12431,2,0,154,2,0,4,0,0,,0,0,159
12432,2,0,151,0,0,2,0,0,,0,2,157
12433,2,0,151,2,0,2,0,0,,0,0,160
12434,2,0,154,2,0,4,0,0,,0,0,157
12435,2,0,151,0,0,4,0,0,,0,0,157
12436,0,0,151,2,0,2,0,0,,0,0,155
12437,2,0,151,0,0,4,0,0,,0,0,159
12438,2,0,151,0,0,4,0,0,,0,0,157
12439,2,0,151,2,0,245,2,0,,0,0,400
12440,2,0,151,2,0,4,0,0,,0,0,162
12441,2,0,154,0,0,4,0,0,,0,0,157
12442,2,0,151,0,0,4,0,0,,0,0,157
12443,2,0,151,2,0,4,0,0,,0,0,159
12444,2,0,151,0,0,2,0,0,,0,0,157
12445,2,0,151,0,0,456,0,0,,0,0,609
12446,2,0,151,2,0,4,0,0,,0,0,159
12447,2,0,151,2,0,4,0,0,,0,0,157
12448,2,0,151,0,0,4,0,0,,0,0,159
12449,2,0,151,2,0,4,0,0,,0,0,157
12450,2,0,151,0,0,4,0,0,,0,0,157
12451,2,0,151,2,0,4,0,0,,0,0,159
12452,2,0,151,0,0,2,0,0,,0,0,155
12453,2,0,151,0,0,2,0,0,,0,0,157
12454,2,0,151,2,0,2,0,0,,0,0,155
12455,2,0,151,0,0,4,0,0,,0,0,159
12456,0,0,151,2,0,254,0,0,,0,0,407
12457,2,0,151,0,0,4,0,0,,0,0,157
12458,2,0,151,2,0,2,0,0,,0,0,155
12459,2,0,151,2,0,2,0,0,,0,0,157
12460,2,0,151,0,0,4,0,0,,0,0,159
12461,2,0,151,0,0,4,0,0,,0,0,157
12462,2,0,149,2,0,2,0,0,,0,0,155
12463,2,0,151,2,0,2,0,0,,0,0,155
12464,2,0,151,2,0,252,0,0,,0,0,407
12465,2,0,151,0,0,4,0,0,,0,0,159
12466,2,0,151,0,0,4,0,0,,0,0,157
12467,2,0,151,2,0,2,0,0,,0,0,157
12468,2,0,151,2,0,4,0,0,,0,0,159
12469,2,0,151,0,0,4,0,0,,0,0,159
12470,2,0,151,2,0,4,0,0,,0,0,159
12471,2,0,151,2,0,2,0,0,,0,0,153
12472,0,0,149,2,0,4,0,0,,0,0,157
12473,0,0,151,2,0,4,0,0,,0,0,155
12474,2,0,149,0,0,4,0,0,,0,0,157
12475,2,0,151,2,0,435,0,0,,0,0,590
12476,2,0,151,2,0,4,0,0,,0,0,155
12477,2,0,149,0,0,2,0,0,,0,0,157
12478,2,0,151,2,0,4,0,0,,0,0,157
12479,2,2,149,0,0,2,0,0,,0,0,157
12480,2,2,151,2,0,2,0,0,,0,0,155
12481,2,0,149,0,0,429,0,0,,0,0,582
12482,2,0,151,0,0,2,0,0,,0,0,155
12483,2,0,149,2,0,2,0,0,,0,0,8
12484,2,0,2,0,0,4,0,0,,0,0,8
12485,2,0,2,2,0,4,0,0,,0,0,8
12486,2,0,0,2,0,4,0,0,,0,0,8
12487,2,0,0,0,0,418,0,0,,0,0,422
12488,2,0,2,2,0,4,0,0,,0,0,8
12489,2,0,0,2,0,4,0,0,,0,0,8
12490,2,0,2,0,0,4,0,0,,0,0,6
12491,2,0,0,2,0,2,0,0,,0,0,4
12492,2,0,0,0,0,2,0,0,,0,0,8
12493,2,0,2,0,0,4,0,0,,0,0,8
12494,2,0,2,0,0,4,0,0,,0,0,8
12495,2,0,0,2,0,4,0,0,,0,0,10
12496,2,0,2,0,0,4,0,0,,0,0,8
12497,2,0,2,2,0,294,0,0,,0,0,300
12498,2,0,2,2,0,2,0,0,,0,0,8
12499,2,0,2,0,0,2,0,0,,0,0,6
12500,2,0,2,2,0,4,0,0,,0,0,6
12501,2,0,0,2,0,2,0,0,,0,0,8
12502,2,0,2,0,0,4,0,0,,0,0,8
12503,2,0,2,0,0,2,0,0,,0,0,4
12504,2,0,0,2,0,2,0,0,,0,0,8
12505,2,0,2,0,0,4,0,0,,0,2,10
12506,2,0,0,0,0,2,0,0,,0,0,6
12507,2,0,0,2,0,4,0,0,,0,0,8
12508,2,0,0,2,0,4,0,0,,0,0,8
12509,2,0,2,2,0,392,0,0,,0,0,396
12510,2,0,2,2,0,2,0,0,,0,0,6
12511,2,0,0,0,0,2,0,0,,0,0,4
12512,2,0,0,0,0,2,0,0,,0,0,4
12513,2,0,0,2,0,4,0,0,,0,0,10
12514,2,0,2,0,0,2,0,0,,0,0,6
12515,2,0,0,0,0,307,0,0,,0,0,311
12516,2,0,2,2,0,4,0,0,,0,0,10
12517,2,0,2,2,0,4,0,0,,0,0,8
12518,2,0,0,0,0,2,0,0,,0,0,6
12519,2,0,0,2,0,4,0,0,,0,0,8
12520,2,0,0,2,0,4,0,0,,0,0,8
12521,2,0,2,2,0,4,0,0,,0,0,8
12522,2,0,2,2,0,2,0,0,,0,0,6
12523,2,0,0,0,0,2,0,0,,0,0,4
12524,2,0,0,0,0,4,0,0,,0,0,8
12525,2,0,2,2,0,4,2,0,,0,2,14
12526,2,0,2,0,0,4,0,0,,0,0,6
12527,2,0,0,0,0,4,0,0,,0,0,10
12528,2,0,2,2,0,318,0,0,,0,0,322
12529,2,0,0,0,0,4,0,0,,0,0,10
12530,2,0,2,2,0,2,0,0,,0,0,8
12531,2,0,2,2,0,2,0,0,,0,0,6
12532,2,0,0,2,0,4,0,0,,0,0,6
12533,2,0,0,2,0,2,0,0,,0,0,6
12534,2,0,2,2,0,2,0,0,,0,0,6
12535,2,0,0,0,0,2,0,0,,0,0,4
12536,2,0,0,0,0,4,0,0,,0,0,8
12537,2,0,2,2,0,4,0,0,,0,2,10
12538,2,0,0,0,0,2,0,0,,0,0,8
12539,2,0,2,0,0,4,0,0,,0,0,8
12540,2,0,0,2,0,4,0,0,,0,0,10
12541,2,0,2,2,0,4,0,0,,0,0,10
12542,2,0,2,2,0,2,0,0,,0,0,4
12543,2,0,0,2,0,358,0,0,,0,0,364
12544,2,0,2,2,0,4,0,0,,0,0,6
12545,2,0,0,0,0,4,0,0,,0,0,6
12546,2,0,0,2,0,2,0,0,,0,0,4
12547,2,0,0,0,0,4,0,0,,0,0,10
12548,2,0,2,0,0,4,0,0,,0,0,8
12549,2,0,0,0,0,4,0,0,,0,0,10
12550,2,0,2,2,0,4,0,0,,0,0,6
12551,2,0,0,2,0,4,0,0,,0,0,8
12552,2,0,0,2,0,4,0,0,,0,0,10
12553,2,0,2,0,0,4,0,0,,0,0,6
12554,2,0,0,2,0,2,0,0,,0,0,6
12555,2,0,2,2,0,299,0,0,,0,0,301
12556,2,0,0,0,0,2,0,0,,0,0,6
12557,2,0,0,0,0,2,0,0,,0,0,6
12558,2,0,0,0,0,4,0,0,,0,2,8
12559,2,0,0,2,0,4,0,0,,0,0,8
12560,2,0,2,2,0,4,0,0,,0,0,10
12561,2,0,2,0,0,4,0,0,,0,0,8
12562,2,0,0,0,0,4,0,0,,0,0,8
12563,2,0,2,2,0,4,0,0,,0,0,10
12564,2,0,2,2,0,2,0,0,,0,0,6
12565,2,0,0,0,0,4,0,0,,0,0,8
12566,2,0,2,2,0,4,0,0,,0,0,8
12567,0,0,0,2,0,4,0,0,,0,0,6
12568,2,0,0,0,0,4,0,0,,0,0,8
12569,2,0,0,2,0,2,0,0,,0,0,8
12570,2,0,2,2,0,2,0,0,,0,0,4
12571,2,0,0,2,0,4,0,0,,0,0,6
12572,2,0,0,2,0,2,0,0,,0,0,8
12573,2,0,2,0,0,4,0,0,,0,0,10
12574,2,0,2,0,0,4,0,0,,0,0,6
12575,2,0,0,2,0,2,0,0,,0,0,6
12576,2,0,2,2,0,4,0,0,,0,0,8
12577,2,0,0,0,0,4,0,0,,0,0,6
12578,2,0,0,0,0,2,0,0,,0,0,6
12579,2,0,2,2,0,2,0,0,,0,0,6
12580,0,0,0,0,0,2,0,0,,0,0,6
12581,2,2,2,0,0,4,0,0,,0,0,8
12582,2,2,0,2,0,2,0,0,,0,0,8
12583,2,0,2,0,0,4,0,0,,0,0,6
12584,2,0,0,0,0,2,0,0,,0,0,4
12585,2,0,0,2,0,2,2,0,,0,0,10
12586,2,0,2,0,0,4,0,0,,0,0,6
12587,2,0,0,0,0,2,0,0,,0,0,6
12588,2,0,0,2,0,2,0,0,,0,0,8
12589,2,0,2,0,0,2,0,0,,0,0,4
12590,2,0,0,2,0,4,0,0,,0,0,8
12591,2,0,0,2,0,2,0,0,,0,0,6
12592,2,0,2,0,0,2,0,0,,0,0,4
12593,2,0,0,2,0,2,0,0,,0,0,8
12594,2,0,2,0,0,2,0,0,,0,0,6
12595,2,0,2,0,0,4,0,0,,0,0,8
12596,0,0,2,2,0,2,0,0,,0,0,4
12597,2,0,0,0,0,2,2,0,,0,0,8
12598,2,0,2,0,0,4,0,0,,0,0,8
12599,2,0,0,2,0,2,0,0,,0,0,8
12600,2,0,2,0,0,2,0,0,,0,0,4
12601,2,0,0,2,0,2,0,0,,0,0,6
12602,2,0,0,2,0,4,0,0,,0,0,8
12603,2,0,2,0,0,4,0,0,,0,0,10
12604,2,0,2,2,0,4,0,0,,0,0,8
12605,2,0,0,0,0,4,0,0,,0,0,6
12606,2,0,0,2,0,4,0,0,,0,0,10
12607,2,0,2,2,0,4,0,0,,0,0,8
12608,2,0,0,0,0,2,0,0,,0,0,6
12609,2,0,2,2,0,4,0,0,,0,0,8
12610,2,0,0,2,0,4,0,0,,0,0,8
12611,2,0,0,0,0,2,0,0,,0,0,6
12612,2,0,2,2,0,4,0,0,,0,0,6
12613,2,0,0,2,0,4,0,0,,0,0,10
12614,2,0,2,0,0,2,0,0,,0,0,4
12615,2,0,0,0,0,2,0,0,,0,0,6
12616,2,0,2,2,0,2,0,0,,0,0,6
12617,2,0,2,0,0,4,0,0,,0,0,8
12618,2,0,0,0,0,4,0,0,,0,0,10
12619,2,0,2,0,0,2,0,0,,0,0,4
12620,2,0,0,2,0,4,0,0,,0,0,6
12621,2,0,0,2,0,4,0,0,,0,0,8
12622,2,0,0,0,0,4,2,0,,0,0,10
12623,2,0,0,0,0,4,0,0,,0,0,10
12624,0,0,2,2,0,4,0,0,,0,0,4
12625,2,0,0,2,0,4,0,0,,0,0,8
12626,2,0,0,2,0,4,0,0,,0,0,8
12627,2,0,0,0,0,4,0,0,,0,0,8
12628,2,0,2,2,0,4,0,0,,0,0,8
12629,2,0,0,2,0,4,0,0,,0,0,10
12630,2,0,2,0,0,4,0,0,,0,0,8
12631,2,0,2,2,0,4,0,0,,0,0,6
12632,2,0,0,2,0,4,0,0,,0,0,8
12633,2,0,0,0,0,2,0,0,,0,0,6
12634,2,0,0,0,0,4,0,0,,0,0,8
