time,boiler,fridge,freezer,mw,waterkettle,coffee,lamp,lamp,lmap,lmap,lamp,total
11567,2,0,2,2,0,4,0,0,,0,0,10
11568,2,0,0,2,0,4,0,0,,0,0,8
11569,2,0,0,0,0,2,0,0,,0,0,4
11570,2,0,2,2,0,4,0,0,,0,0,10
11571,2,0,2,0,0,4,0,0,,0,0,8
11572,2,0,0,2,0,2,0,0,,0,0,6
11573,77,0,2,0,0,4,0,0,,0,0,83
11574,90,0,0,2,0,4,0,0,,0,0,96
11575,81,0,2,2,0,4,0,0,,0,0,89
11576,79,0,2,2,0,4,0,0,,0,0,87
11577,79,0,2,0,0,2,0,0,,0,0,83
11578,77,0,0,0,0,2,0,0,,0,0,79
11579,77,0,2,2,0,4,0,0,,0,0,85
11580,77,0,2,0,0,4,0,0,,0,0,83
11581,75,0,0,0,0,4,0,0,,0,0,79
11582,73,0,2,0,0,4,0,0,,0,0,79
11583,73,0,2,0,0,4,0,0,,0,0,79
11584,73,0,0,0,0,4,0,0,,0,0,77
11585,73,0,2,2,0,2,0,0,,0,0,79
11586,73,0,0,2,0,4,0,0,,0,0,79
11587,73,0,2,2,0,4,0,0,,0,0,81
11588,70,0,2,2,0,2,0,0,,0,0,76
11589,68,0,0,2,0,2,0,0,,0,0,72
11590,68,0,2,2,0,4,0,0,,0,0,76
11591,66,0,0,0,0,4,0,0,,0,0,70
11592,68,0,2,2,0,2,0,0,,0,0,74
11593,70,0,2,2,0,2,0,0,,0,0,76
11594,75,2,0,2,0,4,0,0,,0,0,83
11595,43,2,2,2,0,4,0,0,,0,0,53
11596,23,0,0,0,0,2,0,0,,0,0,25
11597,2,0,0,0,0,4,0,0,,0,0,6
11598,2,0,2,2,0,2,0,0,,0,0,8
11599,2,0,2,2,0,2,0,0,,0,0,8
11600,2,0,0,2,0,4,0,0,,0,0,8
11601,13,0,2,0,0,2,0,0,,0,0,17
11602,2,0,0,0,0,2,0,0,,0,0,4
11603,2,0,2,2,0,2,0,0,,0,0,8
11604,2,0,0,0,0,4,0,0,,0,0,6
11605,2,0,0,2,0,4,0,0,,0,0,8
11606,2,0,2,0,0,2,0,0,,0,0,6
11607,2,0,0,0,0,4,0,0,,0,0,6
11608,2,0,2,2,0,4,0,0,,0,0,10
11609,2,0,0,0,0,2,0,0,,0,0,4
11610,2,0,0,2,0,422,0,0,,0,0,426
11611,2,0,0,2,0,2,0,0,,0,0,6
11612,2,0,2,2,0,2,0,0,,0,0,8
11613,2,0,0,0,0,4,0,0,,0,0,6
11614,2,0,2,0,0,4,0,0,,0,0,8
11615,2,0,0,2,0,2,0,0,,0,0,6
11616,2,0,2,2,0,4,0,0,,0,0,10
11617,2,0,2,2,0,2,0,0,,0,0,8
11618,2,0,0,2,0,4,0,0,,0,0,8
11619,2,0,2,0,0,4,2,0,,0,0,10
11620,13,0,0,2,0,4,0,0,,0,0,19
11621,2,0,0,2,0,4,0,0,,0,0,8
11622,2,0,2,0,0,2,0,0,,0,0,6
11623,2,0,0,2,0,4,0,0,,0,0,8
11624,2,0,0,0,0,2,0,0,,0,0,4
11625,2,0,2,0,0,4,0,0,,0,0,8
11626,2,0,0,2,0,2,0,0,,0,0,6
11627,2,0,0,0,0,2,0,0,,0,0,4
11628,2,0,2,0,0,4,0,0,,0,0,8
11629,2,0,0,2,0,264,0,0,,0,0,268
11630,2,0,2,0,0,4,0,0,,0,0,8
11631,2,0,0,2,0,2,0,0,,0,0,6
11632,2,0,2,2,0,4,0,0,,0,0,10
11633,2,0,2,0,0,2,0,0,,0,2,8
11634,2,0,0,2,0,4,0,0,,0,0,8
11635,2,0,2,2,0,4,0,0,,0,0,10
11636,2,0,0,2,0,2,0,0,,0,0,6
11637,2,0,2,2,0,4,0,0,,0,0,10
11638,2,0,2,0,0,4,0,0,,0,0,8
11639,2,0,0,0,0,4,0,0,,0,0,6
11640,2,0,2,2,0,4,0,0,,0,0,10
11641,2,0,2,2,0,4,0,0,,0,0,10
11642,2,0,0,2,0,4,0,0,,0,0,8
11643,2,0,0,0,0,2,0,0,,0,0,4
11644,2,0,2,0,0,4,0,0,,0,0,8
11645,2,0,0,2,0,2,0,0,,0,0,6
11646,2,0,0,2,0,2,0,0,,0,0,6
11647,2,0,0,0,0,4,0,0,,0,0,6
11648,2,0,0,2,0,2,0,0,,0,0,6
11649,2,0,2,0,0,4,0,0,,0,0,8
11650,2,0,0,2,0,412,0,0,,0,0,416
11651,2,0,2,2,0,4,0,0,,0,0,10
11652,2,0,2,0,0,4,0,0,,0,0,8
11653,2,0,2,2,0,4,0,0,,0,0,10
11654,2,0,0,2,0,2,0,0,,0,0,6
11655,2,0,2,2,0,4,0,0,,0,0,10
11656,2,0,0,2,0,2,0,0,,0,0,6
11657,2,0,2,0,0,2,0,0,,0,0,6
11658,2,0,2,0,0,4,0,0,,0,0,8
11659,2,0,0,2,0,4,0,0,,0,0,8
11660,2,0,2,0,0,4,0,0,,0,0,8
11661,2,0,0,0,0,4,0,0,,0,2,8
11662,2,0,0,2,0,4,0,0,,0,0,8
11663,2,0,2,0,0,4,0,0,,0,0,8
11664,2,0,0,2,0,284,0,0,,0,0,288
11665,2,0,0,2,0,4,0,0,,0,0,8
11666,2,0,2,0,0,2,0,0,,0,0,6
11667,2,0,2,2,0,2,0,0,,0,0,8
11668,2,0,0,2,0,4,0,0,,0,0,8
11669,2,0,0,0,0,4,0,0,,0,0,6
11670,2,0,2,2,0,2,0,0,,0,0,8
11671,2,0,0,0,0,4,0,0,,0,0,6
11672,2,0,0,0,0,2,0,0,,0,0,4
11673,2,0,0,2,0,2,0,0,,0,0,6
11674,2,0,2,0,0,279,0,0,,0,0,283
11675,2,0,0,2,0,4,0,0,,0,0,8
11676,2,0,2,0,0,4,0,0,,0,0,8
11677,2,0,0,0,0,4,0,0,,0,0,6
11678,2,0,2,2,0,2,0,0,,0,0,8
11679,2,0,0,2,0,4,0,0,,0,0,8
11680,2,0,0,0,0,4,0,0,,0,0,6
11681,2,0,2,2,0,2,0,0,,0,0,8
11682,2,0,0,0,0,4,0,0,,0,0,6
11683,2,0,2,2,0,2,0,0,,0,0,8
11684,2,2,0,2,0,4,2,0,,0,0,12
11685,2,0,2,0,0,2,0,0,,0,0,6
11686,2,0,2,2,0,4,0,0,,0,0,10
11687,2,0,0,0,0,4,0,0,,0,0,6
11688,2,0,2,2,0,2,0,0,,0,0,8
11689,2,0,0,2,0,4,0,0,,0,0,8
11690,2,0,2,0,0,2,0,0,,0,0,6
11691,2,0,2,0,0,4,0,0,,0,2,10
11692,2,0,0,2,0,286,0,0,,0,0,290
11693,2,0,2,0,0,2,0,0,,0,0,6
11694,2,0,0,2,0,2,0,0,,0,0,6
11695,2,0,2,0,0,2,0,0,,0,0,6
11696,2,0,0,0,0,4,0,0,,0,0,6
11697,2,0,0,2,0,4,0,0,,0,0,8
11698,2,0,0,0,0,414,0,0,,0,0,416
11699,2,0,2,2,0,2,0,0,,0,0,8
11700,2,0,2,2,0,4,0,0,,0,0,10
11701,2,0,0,2,0,4,0,0,,0,0,8
11702,2,0,2,0,0,2,0,0,,0,0,6
11703,2,0,0,0,0,4,0,0,,0,0,6
11704,2,0,0,2,0,4,0,0,,0,0,8
11705,2,0,2,2,0,2,0,0,,0,0,8
11706,2,0,0,0,0,286,0,0,,0,0,288
11707,2,0,2,0,0,4,0,0,,0,0,8
11708,2,0,0,2,0,2,0,0,,0,0,6
11709,2,0,2,2,0,2,0,0,,0,0,8
11710,2,0,0,0,0,2,0,0,,0,0,4
11711,2,0,0,0,0,4,0,0,,0,0,6
11712,2,0,2,0,0,2,0,0,,0,0,6
11713,2,0,0,2,0,286,0,0,,0,0,290
11714,2,0,2,2,0,2,0,0,,0,0,8
11715,2,0,2,0,0,2,0,0,,0,0,6
11716,2,0,0,0,0,4,0,0,,0,0,6
11717,2,0,2,2,0,4,0,0,,0,0,10
11718,2,0,0,2,0,4,0,0,,0,0,8
11719,2,0,0,2,0,2,0,0,,0,0,6
11720,2,0,2,2,0,2,0,0,,0,0,8
11721,2,0,2,2,0,4,0,0,,0,0,10
11722,2,0,0,2,0,2,0,0,,0,0,6
11723,2,0,2,2,0,2,0,0,,0,0,8
11724,2,0,0,2,0,4,0,0,,0,0,8
11725,2,0,2,0,0,2,0,0,,0,0,6
11726,2,0,0,2,0,275,0,0,,0,0,279
11727,2,0,0,2,0,2,0,0,,0,0,6
11728,2,0,2,2,0,4,0,0,,0,0,10
11729,2,0,0,0,0,4,0,0,,0,0,6
11730,2,0,2,0,0,2,0,0,,0,0,6
11731,2,0,0,2,0,4,0,0,,0,0,8
11732,2,0,0,2,0,4,0,0,,0,0,8
11733,2,0,2,0,0,4,0,0,,0,0,8
11734,2,0,0,0,0,2,0,0,,0,0,4
11735,2,0,2,0,0,4,0,0,,0,0,8
11736,2,0,0,2,0,4,0,0,,0,0,8
11737,2,0,2,2,0,4,0,0,,0,0,10
11738,2,0,0,0,0,4,0,0,,0,0,6
11739,2,0,2,0,0,4,0,0,,0,0,8
11740,2,0,0,0,0,2,0,0,,0,0,4
11741,2,0,2,2,0,2,0,0,,0,0,8
11742,2,0,0,0,0,258,0,0,,0,0,260
11743,2,0,0,0,0,4,0,0,,0,0,6
11744,2,0,2,0,0,2,0,0,,0,0,6
11745,2,0,0,2,0,4,0,0,,0,0,8
11746,2,0,2,2,0,4,0,0,,0,0,10
11747,2,0,0,0,0,4,0,0,,0,0,6
11748,2,0,0,0,0,2,0,0,,0,0,4
11749,2,0,0,2,0,2,0,0,,0,0,6
11750,2,0,2,0,0,4,0,0,,0,0,8
11751,2,0,0,0,0,2,0,0,,0,0,4
11752,2,0,2,0,0,2,0,0,,0,0,6
11753,2,0,0,0,0,4,0,0,,0,0,6
11754,2,0,2,2,0,4,0,0,,0,0,10
11755,2,0,2,2,0,4,0,0,,0,2,12
11756,2,0,0,0,0,2,0,0,,0,0,4
11757,2,0,2,2,0,4,0,0,,0,0,10
11758,2,0,0,2,0,2,0,0,,0,0,6
11759,2,0,2,0,0,2,0,0,,0,0,6
11760,2,0,2,2,0,4,0,0,,0,0,10
11761,2,0,2,2,0,2,0,0,,0,0,8
11762,2,0,0,0,0,2,0,0,,0,0,4
11763,2,0,2,2,0,2,0,0,,0,0,8
11764,2,0,0,2,0,452,0,0,,0,0,456
11765,2,0,2,2,0,2,0,0,,0,0,8
11766,2,0,2,0,0,2,0,0,,0,0,6
11767,2,0,0,0,0,4,0,0,,0,0,6
11768,2,0,2,2,0,4,0,0,,0,0,10
11769,2,0,0,2,0,2,0,0,,0,0,6
11770,2,0,0,2,0,4,0,0,,0,0,8
11771,2,0,2,0,0,4,0,0,,0,0,8
11772,2,0,0,2,0,2,0,0,,0,0,6
11773,2,0,2,0,0,4,0,0,,0,0,8
11774,2,0,0,2,0,4,0,0,,0,0,8
11775,2,0,2,2,0,450,0,0,,0,0,456
11776,2,0,2,0,0,4,0,0,,0,0,8
11777,2,0,0,0,0,2,0,0,,0,0,4
11778,2,0,0,2,0,4,2,0,,0,0,10
11779,2,0,2,2,0,4,0,0,,0,0,10
11780,2,0,0,0,0,2,0,0,,0,0,4
11781,2,0,2,2,0,2,0,0,,0,0,8
11782,2,2,2,0,0,2,0,0,,0,0,8
11783,2,2,0,2,0,4,0,0,,0,0,10
11784,2,0,2,2,0,4,0,0,,0,0,10
11785,2,0,0,0,0,2,0,0,,0,0,4
11786,2,0,0,0,0,4,0,0,,0,0,6
11787,2,0,2,2,0,4,0,0,,0,0,10
11788,2,0,2,2,0,4,0,0,,0,0,10
11789,2,0,2,0,0,260,0,0,,0,0,264
11790,2,0,0,2,0,2,0,0,,0,0,6
11791,2,0,2,2,0,4,0,0,,0,0,10
11792,2,0,0,0,0,4,0,0,,0,0,6
11793,2,0,0,0,0,2,0,0,,0,0,4
11794,2,0,2,0,0,4,0,0,,0,0,8
11795,2,0,0,0,0,4,0,0,,0,0,6
11796,2,0,2,2,0,2,0,0,,0,0,8
11797,2,0,0,2,0,4,0,0,,0,0,8
11798,2,0,0,0,0,264,0,0,,0,0,266
11799,2,0,2,0,0,2,0,0,,0,0,6
11800,2,0,0,2,0,2,0,0,,0,0,6
11801,2,0,2,0,0,4,0,0,,0,0,8
11802,2,0,0,2,0,4,0,0,,0,0,8
11803,2,0,2,0,0,2,0,0,,0,0,6
11804,2,0,2,2,0,2,0,0,,0,0,8
11805,2,0,0,2,0,4,0,0,,0,0,8
11806,2,0,2,2,0,2,0,0,,0,0,8
11807,2,0,0,0,0,2,0,0,,0,0,4
11808,2,0,2,2,0,2,0,0,,0,0,8
11809,2,0,2,2,0,256,0,0,,0,0,262
11810,2,0,0,0,0,4,0,0,,0,0,6
11811,2,0,2,2,0,4,0,0,,0,0,10
11812,2,0,0,2,0,4,0,0,,0,0,8
11813,2,0,2,0,0,2,0,0,,0,0,6
11814,2,0,0,0,0,4,0,0,,0,0,6
11815,2,0,0,2,0,4,0,0,,0,0,8
11816,2,0,0,0,0,4,0,0,,0,0,6
11817,2,0,2,0,0,2,0,0,,0,0,6
11818,2,0,0,0,0,4,0,0,,0,0,6
11819,2,0,2,2,0,2,2,0,,0,0,10
11820,2,0,2,2,0,2,0,0,,0,0,8
11821,2,0,0,0,0,4,0,0,,0,0,6
11822,2,0,2,2,0,4,0,0,,0,0,10
11823,2,0,0,0,0,4,0,0,,0,0,6
11824,2,0,2,2,0,2,0,0,,0,0,8
11825,2,0,2,2,0,2,0,0,,0,0,8
11826,2,0,0,0,0,2,0,0,,0,0,4
11827,2,0,2,2,0,4,0,0,,0,0,10
11828,2,0,2,0,0,4,0,0,,0,0,8
11829,2,0,0,2,0,2,0,0,,0,0,6
11830,2,0,2,0,0,4,0,0,,0,0,8
11831,2,0,0,2,0,4,0,0,,0,0,8
11832,2,0,0,2,0,2,0,0,,0,0,6
11833,2,0,2,2,0,4,0,0,,0,0,10
11834,2,0,0,2,0,4,0,0,,0,0,8
11835,2,0,2,0,0,2,0,0,,0,0,6
11836,2,0,0,0,0,4,0,0,,0,0,6
11837,2,0,0,2,0,4,0,0,,0,0,8
11838,2,0,2,2,0,2,0,0,,0,0,8
11839,2,0,0,0,0,4,0,0,,0,0,6
11840,2,0,0,0,0,4,0,0,,0,0,6
11841,2,0,2,2,0,2,2,0,,0,0,10
11842,2,0,0,2,0,2,0,0,,0,0,6
11843,2,0,0,2,0,192,0,0,,0,0,196
11844,2,0,2,2,0,2,0,0,,0,0,8
11845,2,0,0,0,0,4,0,0,,0,0,6
11846,2,0,2,0,0,4,0,0,,0,0,8
11847,2,0,0,0,0,4,0,0,,0,0,6
11848,2,0,0,0,0,2,0,0,,0,0,4
11849,2,0,0,2,0,192,0,0,,0,0,196
11850,2,0,2,2,0,2,0,0,,0,0,8
11851,2,0,0,0,0,2,2,0,,0,0,6
11852,2,0,2,2,0,4,0,0,,0,0,10
11853,2,0,2,2,0,4,0,0,,0,0,10
11854,2,0,0,2,0,2,0,0,,0,0,6
11855,2,0,2,0,0,2,0,0,,0,0,6
11856,2,0,0,2,0,2,0,0,,0,0,6
11857,0,0,0,2,0,4,0,0,,0,0,6
11858,2,0,2,0,0,2,0,0,,0,0,6
11859,2,0,0,0,0,2,0,0,,0,0,4
11860,2,0,2,2,0,4,0,0,,0,0,10
11861,2,0,0,2,0,200,0,0,,0,0,204
11862,2,0,2,0,0,495,0,0,,0,0,499
11863,2,0,0,2,0,2,0,0,,0,0,6
11864,2,0,0,0,0,4,0,0,,0,0,6
11865,2,0,0,2,0,2,0,0,,0,0,6
11866,2,0,2,0,0,4,0,0,,0,0,8
11867,2,0,0,0,0,4,0,0,,0,0,6
11868,2,0,2,0,0,4,0,0,,0,0,8
11869,0,0,0,2,0,4,0,0,,0,0,6
11870,2,0,2,0,0,4,0,0,,0,0,8
11871,2,0,2,2,0,4,0,0,,0,0,10
11872,2,2,0,2,0,4,0,0,,0,0,10
11873,2,2,2,2,0,2,0,0,,0,0,10
11874,2,0,0,2,0,2,0,0,,0,0,6
11875,2,0,2,0,0,2,0,0,,0,0,6
11876,2,0,2,2,0,2,0,0,,0,0,8
11877,2,0,0,2,0,4,0,0,,0,0,8
11878,2,0,0,0,0,4,0,0,,0,0,6
11879,2,0,2,0,0,2,0,0,,0,0,6
11880,2,0,0,2,0,4,0,0,,0,0,8
11881,2,0,2,0,0,4,0,0,,0,0,8
11882,2,0,2,2,0,2,0,0,,0,0,8
11883,2,0,0,0,0,2,0,0,,0,0,4
11884,2,0,2,0,0,493,0,0,,0,0,497
11885,2,0,0,2,0,2,0,0,,0,0,6
11886,2,0,0,0,0,4,0,0,,0,0,6
11887,2,0,2,0,0,2,0,0,,0,0,6
11888,2,0,2,2,0,4,0,0,,0,0,10
11889,2,0,2,0,0,4,0,0,,0,0,8
11890,2,0,0,2,0,2,0,0,,0,0,6
11891,2,0,2,0,0,4,0,0,,0,0,8
11892,0,0,2,2,0,4,0,0,,0,0,8
11893,2,0,0,0,0,4,0,0,,0,0,6
11894,2,0,2,0,0,4,0,0,,0,0,8
11895,2,0,0,2,0,4,0,0,,0,0,8
11896,2,0,2,0,0,222,0,0,,0,0,226
11897,2,0,2,2,0,2,0,0,,0,0,8
11898,2,0,0,2,0,2,0,0,,0,0,6
11899,2,0,0,0,0,2,0,0,,0,0,4
11900,2,0,2,2,0,2,0,0,,0,0,8
11901,2,0,0,0,0,232,0,0,,0,0,234
11902,2,0,2,2,0,4,0,0,,0,0,10
11903,2,0,2,0,0,2,0,0,,0,0,6
11904,2,0,2,0,0,4,0,0,,0,0,8
11905,2,0,0,2,0,4,0,0,,0,0,8
11906,2,0,2,2,0,4,0,0,,0,0,10
11907,2,0,2,2,0,4,0,0,,0,0,10
11908,2,0,2,0,0,4,0,0,,0,0,8
11909,2,0,0,0,0,437,0,0,,0,0,439
11910,2,0,0,2,0,4,0,0,,0,0,8
11911,2,0,0,2,0,4,0,0,,0,0,8
11912,2,0,0,0,0,4,0,0,,0,0,6
11913,0,0,2,2,0,2,0,0,,0,0,6
11914,2,0,0,0,0,2,0,0,,0,0,4
11915,2,0,2,2,0,4,0,0,,0,0,10
11916,2,0,2,2,0,2,0,0,,0,0,8
11917,2,0,0,0,0,2,0,0,,0,0,4
11918,2,0,2,0,0,437,0,0,,0,0,441
11919,2,0,0,2,0,4,0,0,,0,0,8
11920,0,0,2,0,0,2,0,0,,0,0,4
11921,2,0,2,2,0,4,2,0,,0,0,12
11922,2,0,0,0,0,4,0,0,,0,0,6
11923,2,0,2,2,0,4,0,0,,0,0,10
11924,2,0,0,2,0,4,0,0,,0,0,8
11925,2,0,2,0,0,4,0,0,,0,0,8
11926,2,0,0,0,0,2,0,0,,0,0,4
11927,2,0,0,0,0,2,0,0,,0,0,4
11928,2,0,2184,2,0,4,0,0,,0,0,2192
11929,2,0,0,2,0,4,0,0,,0,0,8
11930,2,0,2,0,0,435,0,0,,0,0,439
11931,2,0,0,2,0,2,0,0,,0,0,6
11932,2,0,2,0,0,2,0,0,,0,0,6
11933,2,0,2,2,0,2,0,0,,0,0,8
11934,2,0,0,2,0,4,0,0,,0,0,8
11935,2,0,2,0,0,2,0,0,,0,0,6
11936,2,0,0,2,0,2,0,0,,0,0,6
11937,2,0,2,0,0,4,0,0,,0,0,8
11938,2,0,2,2,0,4,0,0,,0,0,10
11939,2,0,0,2,0,4,0,0,,0,2,10
11940,2,0,2,0,0,4,0,0,,0,0,8
11941,2,0,0,2,0,249,0,0,,0,0,253
11942,2,0,0,2,0,4,0,0,,0,0,8
11943,2,0,2,2,0,4,0,0,,0,0,10
11944,2,0,2,2,0,2,0,0,,0,0,8
11945,2,0,2,0,0,2,0,0,,0,0,6
11946,2,0,2,2,0,452,0,0,,0,0,458
11947,2,0,0,2,0,4,0,0,,0,0,8
11948,2,2,0,0,0,4,0,0,,0,0,8
11949,2,2,2,0,0,2,0,0,,0,0,8
11950,2,0,2,2,0,2,0,0,,0,0,8
11951,2,0,0,0,0,2,0,0,,0,0,4
11952,2,0,2,2,0,4,0,0,,0,0,10
11953,2,0,2,0,0,2,0,0,,0,0,6
11954,2,0,0,2,0,2,0,0,,0,0,6
11955,2,0,2,2,0,4,0,0,,0,0,10
11956,2,0,2,0,0,4,0,0,,0,0,8
11957,2,0,2,2,0,2,0,0,,0,0,8
11958,2,0,2,0,0,2,0,0,,0,0,6
11959,53,0,2,2,0,4,0,0,,0,0,61
11960,68,0,2,2,0,2,0,0,,0,0,74
11961,70,0,2,0,0,2,0,0,,0,0,74
11962,70,0,2,2,0,4,0,0,,0,0,78
11963,70,0,0,0,0,4,0,0,,0,0,74
11964,70,0,0,0,0,4,0,0,,0,0,74
11965,70,0,0,2,0,2,0,0,,0,0,74
11966,70,0,0,2,0,4,0,0,,0,0,76
11967,68,0,2,2,0,4,0,0,,0,0,76
11968,68,0,0,2,0,249,0,0,,0,0,319
11969,68,0,2,0,0,441,0,0,,0,0,511
11970,66,0,0,0,0,4,0,0,,0,0,70
11971,66,0,2,2,0,2,0,0,,0,0,72
11972,66,0,2,2,0,4,0,0,,0,0,74
11973,15,0,0,0,0,4,0,0,,0,0,19
11974,2,0,2,2,0,2,2,0,,0,0,10
11975,0,0,2,2,0,4,0,0,,0,2,10
11976,2,0,0,0,0,4,0,0,,0,0,6
11977,2,0,0,2,0,2,0,0,,0,0,6
11978,2,0,2,2,0,4,0,0,,0,0,10
11979,2,0,0,2,0,4,0,0,,0,0,8
11980,2,0,2,2,0,2,0,0,,0,0,8
11981,2,0,2,2,0,2,0,0,,0,0,8
11982,2,0,0,2,0,4,0,0,,0,0,8
11983,2,0,2,2,0,2,0,0,,0,0,8
11984,2,0,2,2,0,2,0,0,,0,0,8
11985,2,0,0,0,0,2,0,0,,0,0,4
11986,2,0,0,0,0,2,0,0,,0,0,4
11987,2,0,2,0,0,2,0,0,,0,0,6
11988,2,0,0,0,0,2,0,0,,0,0,4
11989,2,0,2,2,0,2,0,0,,0,0,8
11990,2,0,0,0,0,4,0,0,,0,0,6
11991,2,0,0,2,0,4,0,0,,0,2,10
11992,2,0,2,0,0,4,0,0,,0,0,8
11993,2,0,2,2,0,2,0,0,,0,0,8
11994,2,0,0,2,0,4,0,0,,0,0,8
11995,2,0,2,0,0,2,0,0,,0,0,6
11996,2,0,2,2,0,2,0,0,,0,0,8
11997,2,0,0,2,0,2,0,0,,0,0,6
11998,2,0,2,0,0,2,0,0,,0,0,6
11999,2,0,0,0,0,4,0,0,,0,0,6
12000,2,0,2,2,0,2,0,0,,0,0,8
12001,2,0,2,0,0,4,0,0,,0,0,8
12002,2,0,0,2,0,4,0,0,,0,0,8
12003,2,0,2,2,0,2,0,0,,0,0,8
12004,2,0,2,0,0,4,0,0,,0,0,8
12005,2,0,0,2,0,4,0,0,,0,0,8
12006,2,0,2,2,0,4,0,0,,0,0,10
12007,2,0,2,0,0,288,0,0,,0,0,292
12008,2,0,2,0,0,2,0,0,,0,0,6
12009,2,0,2,2,0,2,0,0,,0,0,8
12010,2,0,0,0,0,4,0,0,,0,0,6
12011,2,0,2,2,0,4,0,0,,0,0,10
12012,2,0,2,0,0,2,0,0,,0,0,6
12013,2,0,0,0,0,4,0,0,,0,0,6
12014,2,0,2,2,0,4,0,0,,0,0,10
12015,0,0,2,2,0,2,0,0,,0,0,6
12016,2,0,0,0,0,4,0,0,,0,0,6
12017,2,0,0,2,0,288,0,0,,0,0,292
12018,2,0,0,2,0,4,0,0,,0,0,8
12019,2,0,0,0,0,4,0,0,,0,0,6
12020,2,0,2,2,0,4,0,0,,0,0,10
12021,2,0,2,0,0,4,0,0,,0,0,8
12022,2,0,0,2,0,4,0,0,,0,0,8
12023,2,0,2,2,0,4,0,0,,0,0,10
12024,2,0,2,0,0,2,0,0,,0,0,6
12025,2,0,0,2,0,4,0,0,,0,0,8
12026,2,0,0,2,0,2,0,0,,0,0,6
12027,2,0,2,0,0,2,0,0,,0,0,6
12028,2,0,2,2,0,4,0,0,,0,0,10
12029,2,0,2,2,0,2,0,0,,0,0,8
12030,2,0,0,2,0,4,0,0,,0,0,8
12031,2,0,0,2,0,4,0,0,,0,0,8
12032,2,0,0,0,0,2,0,0,,0,0,4
12033,2,2,2,2,0,4,0,0,,0,0,12
12034,2,0,0,2,0,4,0,0,,0,0,8
12035,2,0,2,0,0,2,0,0,,0,0,6
12036,2,0,2,2,0,2,0,0,,0,0,8
12037,2,0,0,2,0,2,2,0,,0,0,8
12038,2,0,0,0,0,4,0,0,,0,0,6
12039,2,0,2,0,0,4,0,0,,0,0,8
12040,2,0,2,0,0,2,0,0,,0,0,6
12041,2,0,0,0,0,4,0,0,,0,0,6
12042,2,0,0,2,0,4,0,0,,0,0,8
12043,2,0,2,2,0,2,0,0,,0,0,8
12044,2,0,2,0,0,2,0,0,,0,0,6
12045,2,0,0,2,0,2,0,0,,0,0,6
12046,2,0,0,2,0,316,0,0,,0,0,320
12047,2,0,2,0,0,2,0,0,,0,0,6
12048,2,0,0,0,0,2,0,0,,0,0,4
12049,2,0,0,2,0,4,0,0,,0,0,8
12050,2,0,0,2,0,4,2,0,,0,0,10
12051,2,0,2,2,0,318,0,0,,0,0,324
12052,2,0,2,0,0,2,0,0,,0,0,6
12053,2,0,0,0,0,2,0,0,,0,0,4
12054,2,0,0,0,0,4,0,0,,0,0,6
12055,11,0,2,2,0,2,0,0,,0,0,17
12056,11,0,0,0,0,2,0,0,,0,0,13
12057,15,0,0,2,0,4,0,0,,0,0,21
12058,17,0,0,2,0,4,0,0,,0,0,23
12059,21,0,2,0,0,4,0,0,,0,0,27
12060,28,0,0,0,0,4,0,0,,0,0,32
12061,2,0,0,2,0,4,0,0,,0,0,8
12062,2,0,2,2,0,4,0,0,,0,0,10
12063,2,0,2,0,0,4,0,0,,0,0,8
12064,13,0,2,0,0,4,0,0,,0,0,19
12065,17,0,0,2,0,4,0,0,,0,0,23
12066,21,0,2,2,0,4,0,0,,0,0,29
12067,2,0,0,0,0,4,0,0,,0,0,6
12068,17,0,0,0,0,2,0,0,,0,0,19
12069,23,0,2,2,0,4,0,0,,0,0,31
12070,2,0,2,0,0,4,0,0,,0,0,8
12071,2,0,2,0,0,4,0,0,,0,0,8
12072,2,0,0,0,0,4,0,0,,0,0,6
12073,2,0,0,2,0,2,0,0,,0,0,6
12074,2,0,0,2,0,4,0,0,,0,0,8
12075,2,0,2,0,0,4,0,0,,0,0,8
12076,2,0,2,0,0,2,0,0,,0,0,6
12077,2,0,0,2,0,2,0,0,,0,0,6
12078,2,0,2,0,0,4,0,0,,0,0,8
12079,15,0,0,0,0,4,0,0,,0,0,19
12080,19,0,0,0,0,4,0,0,,0,0,23
12081,6,0,2,2,0,2,0,0,,0,0,12
12082,2,0,0,0,0,4,0,0,,0,0,6
12083,2,0,0,0,0,4,0,0,,0,0,6
12084,2,0,2,2,0,4,0,0,,0,0,10
12085,2,0,2,2,0,2,0,0,,0,0,8
12086,15,0,2,2,0,294,0,0,,0,0,313
12087,2,0,0,0,0,2,0,0,,0,0,4
12088,2,0,2,2,0,2,0,0,,0,0,8
12089,2,0,2,0,0,4,0,0,,0,0,8
12090,2,0,0,0,0,4,0,0,,0,0,6
12091,2,0,2,2,0,4,0,0,,0,0,10
12092,2,0,0,2,0,4,0,0,,0,0,8
12093,2,0,2,2,0,4,0,0,,0,0,10
12094,2,0,0,0,0,4,0,0,,0,0,6
12095,2,0,2,0,0,4,0,0,,0,0,8
12096,2,0,2,0,0,2,0,0,,0,0,6
12097,2,0,0,2,0,4,0,0,,0,0,8
12098,2,0,2,2,0,4,0,0,,0,0,10
12099,2,0,2,0,0,4,0,0,,0,0,8
12100,2,0,0,2,0,2,0,0,,0,0,6
12101,2,0,2,0,0,2,0,0,,0,0,6
12102,2,0,2,0,0,4,0,0,,0,0,8
